Date,Region,Product_Category,Revenue,Expenses,Net_Profit,Customer_Count,Marketing_Spend,Employee_Cost,Sales_Channel,Order_Count
2025-07-17,North,Clothing,72087.0,140561.0,-68474.0,124,15188.0,3631.0,Offline,118
2025-07-18,North,Clothing,148697.0,93647.0,55050.0,168,23957.0,35954.0,Online,412
2025-07-19,East,Furniture,,34355.0,5042.0,51,5536.0,,Hybrid,951
2025-07-20,West,Clothing,63671.0,75805.0,-12134.0,256,40395.0,65471.0,Online,356
2025-07-21,North,Electronics,121214.0,70367.0,50847.0,77,30460.0,38116.0,Hybrid,254
2025-07-22,North,Furniture,71897.0,111906.0,-40009.0,454,36986.0,35227.0,Hybrid,543
2025-07-23,West,Grocery,162221.0,119409.0,,454,,2942.0,Online,673
2025-07-24,North,Furniture,196102.0,79355.0,116747.0,335,8410.0,48664.0,Offline,727
2025-07-25,South,Electronics,141355.0,118220.0,23135.0,343,3193.0,29069.0,Online,444
2025-07-26,North,Furniture,143682.0,89173.0,54509.0,205,16358.0,15407.0,Hybrid,681
2025-07-27,South,Furniture,179398.0,3996.0,175402.0,99,29310.0,60201.0,Hybrid,81
2025-07-28,South,Electronics,19924.0,46387.0,-26463.0,120,20592.0,55348.0,Offline,46
2025-07-29,North,Furniture,118143.0,5089.0,113054.0,377,23743.0,,Online,49
2025-07-30,North,Electronics,115253.0,100827.0,14426.0,368,49200.0,56420.0,Hybrid,449
2025-07-31,West,Electronics,105297.0,22659.0,82638.0,154,31005.0,44168.0,Online,810
2025-08-01,North,Grocery,5869.0,47178.0,-41309.0,284,8192.0,55862.0,Offline,407
2025-08-02,North,Clothing,102088.0,97965.0,4123.0,188,29055.0,29004.0,Offline,880
2025-08-03,East,Clothing,6014.0,83268.0,-77254.0,250,6898.0,21471.0,Hybrid,283
2025-08-04,North,Furniture,15103.0,87042.0,-71939.0,335,,61167.0,Offline,473
2025-08-05,West,Furniture,115317.0,108471.0,6846.0,328,12221.0,66308.0,Hybrid,416
2025-08-06,South,Grocery,169530.0,72111.0,97419.0,486,18439.0,15568.0,Hybrid,979
2025-08-07,North,Grocery,87409.0,102435.0,-15026.0,340,,10466.0,Offline,600
2025-08-08,East,Grocery,28248.0,91242.0,-62994.0,473,25751.0,58324.0,Offline,121
2025-08-09,West,Electronics,179588.0,115204.0,64384.0,423,37455.0,16467.0,Online,3
2025-08-10,North,Grocery,165133.0,19199.0,145934.0,162,24651.0,53948.0,Online,316
2025-08-11,West,Grocery,160242.0,62038.0,98204.0,113,536.0,17676.0,Hybrid,460
2025-08-12,East,Furniture,13024.0,59786.0,-46762.0,84,28912.0,,Online,227
2025-08-13,East,Grocery,90947.0,111636.0,-20689.0,137,18671.0,23650.0,Hybrid,79
2025-08-14,West,Electronics,179875.0,51294.0,128581.0,208,39551.0,11683.0,Offline,657
2025-08-15,North,Electronics,155368.0,145737.0,9631.0,163,33261.0,60819.0,Offline,754
2025-08-16,South,Furniture,,2534.0,94295.0,65,15702.0,5860.0,Online,544
2025-08-17,East,Grocery,97708.0,93828.0,3880.0,287,8560.0,4729.0,Hybrid,775
2025-08-18,North,Grocery,91664.0,38132.0,53532.0,354,8565.0,32351.0,Hybrid,723
2025-08-19,North,Electronics,154329.0,117720.0,36609.0,28,30373.0,63744.0,Online,71
2025-08-20,South,Grocery,148927.0,38110.0,110817.0,168,37148.0,25346.0,Hybrid,896
2025-08-21,East,Grocery,90178.0,65580.0,24598.0,35,6432.0,7955.0,Hybrid,197
2025-08-22,East,Grocery,106121.0,66016.0,40105.0,435,26970.0,,Offline,58
2025-08-23,North,Clothing,25025.0,48233.0,-23208.0,178,8828.0,,Hybrid,424
2025-08-24,North,Furniture,140530.0,131863.0,8667.0,493,6833.0,62336.0,Hybrid,469
2025-08-25,South,Clothing,68610.0,108311.0,-39701.0,32,47138.0,22662.0,Hybrid,624
2025-08-26,South,Furniture,75843.0,36409.0,39434.0,56,11768.0,7408.0,Online,48
2025-08-27,East,Electronics,112237.0,141810.0,-29573.0,22,5567.0,41403.0,Online,435
2025-08-28,West,Grocery,,26054.0,159849.0,226,48884.0,2225.0,Online,185
2025-08-29,East,Furniture,179499.0,31709.0,147790.0,331,45343.0,13196.0,Hybrid,879
2025-08-30,North,Clothing,135299.0,111321.0,23978.0,203,17545.0,16372.0,Hybrid,839
2025-08-31,East,Grocery,174578.0,2363.0,172215.0,153,41241.0,,Online,165
2025-09-01,West,Electronics,,12358.0,-1690.0,82,23270.0,55240.0,Online,727
2025-09-02,South,Furniture,183267.0,136312.0,46955.0,165,43270.0,39187.0,Hybrid,331
2025-09-03,West,Furniture,78233.0,47689.0,30544.0,86,8387.0,49481.0,Hybrid,330
2025-09-04,West,Furniture,160489.0,3936.0,156553.0,428,33682.0,,Offline,121
2025-09-05,West,Grocery,86982.0,,-27290.0,178,32870.0,45552.0,Online,213
2025-09-06,South,Clothing,111133.0,93074.0,18059.0,470,40118.0,68969.0,Hybrid,823
2025-09-07,West,Clothing,15751.0,2882.0,12869.0,296,25418.0,7858.0,Online,507
2025-09-08,West,Furniture,51218.0,107227.0,-56009.0,94,35997.0,26168.0,Online,553
2025-09-09,West,Electronics,131649.0,127865.0,3784.0,425,,33099.0,Online,865
2025-09-10,North,Electronics,12352.0,125745.0,-113393.0,191,12429.0,62455.0,Offline,916
2025-09-11,West,Clothing,93835.0,30885.0,62950.0,491,48256.0,55240.0,Hybrid,801
2025-09-12,South,Electronics,102493.0,136275.0,-33782.0,465,37165.0,55592.0,Hybrid,168
2025-09-13,West,Clothing,33927.0,135316.0,-101389.0,324,35437.0,48458.0,Online,995
2025-09-14,North,Furniture,177166.0,100322.0,76844.0,306,14063.0,59046.0,Hybrid,546
2025-09-15,South,Clothing,106948.0,70619.0,36329.0,121,29046.0,17488.0,Offline,830
2025-09-16,West,Clothing,190194.0,23584.0,166610.0,459,13388.0,59841.0,Online,996
2025-09-17,South,Furniture,34493.0,10521.0,23972.0,239,37838.0,1395.0,Offline,987
2025-09-18,West,Electronics,36707.0,35541.0,1166.0,105,34783.0,53669.0,Offline,787
2025-09-19,North,Clothing,143368.0,31063.0,112305.0,447,17458.0,11845.0,Hybrid,427
2025-09-20,West,Clothing,161470.0,72268.0,89202.0,177,13134.0,37059.0,Hybrid,709
2025-09-21,West,Furniture,40842.0,128218.0,-87376.0,387,19751.0,19394.0,Offline,703
2025-09-22,North,Electronics,18261.0,120206.0,-101945.0,165,47066.0,46906.0,Hybrid,221
2025-09-23,North,Clothing,81709.0,135639.0,-53930.0,430,20428.0,60332.0,Offline,10
2025-09-24,West,Furniture,100985.0,149193.0,-48208.0,114,,38305.0,Offline,120
2025-09-25,West,Clothing,111616.0,,-23130.0,202,16955.0,43628.0,Online,635
2025-09-26,East,Grocery,192776.0,78411.0,114365.0,498,27644.0,22352.0,Offline,247
2025-09-27,South,Furniture,72173.0,111876.0,-39703.0,339,28513.0,52993.0,Offline,360
2025-09-28,East,Electronics,36781.0,142399.0,-105618.0,448,22376.0,40386.0,Hybrid,909
2025-09-29,North,Electronics,18652.0,25331.0,-6679.0,141,27462.0,57624.0,Online,221
2025-09-30,North,Electronics,10103.0,25004.0,-14901.0,364,28584.0,58065.0,Hybrid,773
2025-10-01,North,Electronics,30500.0,121243.0,-90743.0,391,42819.0,9539.0,Online,506
2025-10-02,North,Clothing,105336.0,143564.0,-38228.0,147,21643.0,2263.0,Hybrid,58
2025-10-03,West,Clothing,171601.0,146821.0,,440,26591.0,14305.0,Offline,827
2025-10-04,North,Electronics,118499.0,65217.0,53282.0,340,14679.0,54817.0,Online,460
2025-10-05,West,Electronics,154524.0,91044.0,63480.0,279,,25398.0,Online,128
2025-10-06,West,Electronics,54393.0,11045.0,43348.0,47,10722.0,50107.0,Online,699
2025-10-07,North,Clothing,167246.0,22116.0,145130.0,405,24449.0,33152.0,Online,717
2025-10-08,North,Electronics,,20667.0,150841.0,54,16616.0,31624.0,Hybrid,86
2025-10-09,South,Electronics,52406.0,77057.0,-24651.0,410,49317.0,57132.0,Hybrid,104
2025-10-10,East,Grocery,68059.0,76205.0,-8146.0,473,38064.0,53979.0,Online,143
2025-10-11,North,Grocery,152026.0,29302.0,122724.0,172,37874.0,59013.0,Online,205
2025-10-12,South,Electronics,87722.0,144355.0,-56633.0,459,18167.0,64797.0,Online,641
2025-10-13,South,Furniture,17356.0,74534.0,-57178.0,340,9275.0,52798.0,Hybrid,758
2025-10-14,East,Electronics,133128.0,15440.0,117688.0,262,30155.0,17650.0,Online,38
2025-10-15,West,Grocery,7187.0,113001.0,-105814.0,178,48132.0,27014.0,Online,363
2025-10-16,North,Furniture,82243.0,48501.0,33742.0,460,,8434.0,Online,621
2025-10-17,East,Furniture,40098.0,134341.0,-94243.0,294,15176.0,31028.0,Hybrid,309
2025-10-18,North,Electronics,157297.0,9868.0,,283,31276.0,67558.0,Offline,52
2025-10-19,South,Grocery,139678.0,79909.0,59769.0,29,43725.0,25331.0,Offline,1
2025-10-20,South,Grocery,62620.0,86523.0,-23903.0,248,17699.0,68573.0,Hybrid,11
2025-10-21,North,Furniture,168900.0,17734.0,151166.0,279,49312.0,47326.0,Offline,826
2025-10-22,South,Electronics,131270.0,85600.0,45670.0,427,15566.0,5123.0,Online,747
2025-10-23,South,Clothing,162561.0,10433.0,152128.0,442,19395.0,17603.0,Online,640
2025-10-24,East,Clothing,19387.0,142183.0,-122796.0,319,746.0,66941.0,Hybrid,936
2025-10-25,North,Grocery,74463.0,105986.0,-31523.0,40,21709.0,43597.0,Hybrid,214
2025-10-26,North,Clothing,138663.0,65753.0,72910.0,323,39784.0,,Offline,995
2025-10-27,East,Grocery,184588.0,115783.0,68805.0,113,17300.0,43719.0,Offline,956
2025-10-28,West,Grocery,96683.0,23751.0,72932.0,179,46610.0,42751.0,Online,755
2025-10-29,North,Grocery,67061.0,,-82464.0,195,23586.0,18693.0,Hybrid,556
2025-10-30,South,Clothing,86257.0,50570.0,35687.0,137,20601.0,38697.0,Offline,518
2025-10-31,North,Grocery,66753.0,26503.0,40250.0,219,16991.0,30992.0,Offline,668
2025-11-01,South,Furniture,89774.0,135851.0,-46077.0,423,27707.0,64825.0,Online,415
2025-11-02,West,Electronics,147159.0,88840.0,58319.0,290,42298.0,10522.0,Online,8
2025-11-03,East,Electronics,166888.0,133827.0,,456,21397.0,46406.0,Online,5
2025-11-04,North,Electronics,28408.0,41263.0,-12855.0,262,29992.0,13121.0,Online,362
2025-11-05,East,Electronics,129116.0,110491.0,18625.0,28,1921.0,15219.0,Offline,694
2025-11-06,North,Clothing,136208.0,57087.0,79121.0,209,32515.0,2617.0,Hybrid,112
2025-11-07,South,Clothing,22413.0,53482.0,-31069.0,229,13470.0,44016.0,Hybrid,273
2025-11-08,East,Electronics,,124989.0,-6339.0,145,7783.0,51672.0,Online,422
2025-11-09,North,Clothing,64500.0,42115.0,22385.0,232,28988.0,25276.0,Online,265
2025-11-10,South,Electronics,89514.0,16249.0,73265.0,12,16445.0,56735.0,Offline,458
2025-11-11,East,Electronics,61358.0,112361.0,-51003.0,460,755.0,18959.0,Online,212
2025-11-12,East,Electronics,71197.0,,44597.0,245,11519.0,29522.0,Hybrid,78
2025-11-13,North,Grocery,168926.0,39706.0,129220.0,351,15987.0,57087.0,Online,782
2025-11-14,North,Electronics,81240.0,21222.0,60018.0,474,42297.0,10953.0,Hybrid,666
2025-11-15,North,Grocery,21322.0,101041.0,-79719.0,237,19846.0,27567.0,Online,221
2025-11-16,South,Electronics,118053.0,106504.0,11549.0,410,35550.0,61523.0,Online,369
2025-11-17,North,Electronics,11968.0,43139.0,-31171.0,151,9244.0,63708.0,Hybrid,958
2025-11-18,East,Electronics,32518.0,,-84401.0,18,25256.0,23560.0,Offline,347
2025-11-19,East,Clothing,,43302.0,13623.0,199,18361.0,59390.0,Offline,25
2025-11-20,North,Grocery,195920.0,,106082.0,359,25646.0,69149.0,Online,976
2025-11-21,North,Grocery,116900.0,141718.0,-24818.0,414,43187.0,37660.0,Online,420
2025-11-22,West,Electronics,98422.0,146615.0,-48193.0,469,46603.0,46104.0,Hybrid,354
2025-11-23,East,Electronics,6700.0,80353.0,-73653.0,174,22476.0,58805.0,Hybrid,720
2025-11-24,South,Clothing,98782.0,,7790.0,489,1091.0,25496.0,Online,417
2025-11-25,West,Clothing,28199.0,53428.0,-25229.0,148,6777.0,4515.0,Hybrid,515
2025-11-26,North,Clothing,180661.0,25777.0,154884.0,285,2760.0,5454.0,Offline,215
2025-11-27,North,Grocery,168187.0,59939.0,108248.0,300,44407.0,23873.0,Offline,907
2025-11-28,East,Grocery,198006.0,88450.0,109556.0,62,847.0,14727.0,Hybrid,112
2025-11-29,North,Grocery,,25548.0,164840.0,184,25241.0,50979.0,Hybrid,954
2025-11-30,South,Electronics,10520.0,127549.0,-117029.0,119,37711.0,26465.0,Hybrid,704
2025-12-01,East,Grocery,114814.0,139799.0,-24985.0,212,44356.0,54900.0,Offline,914
2025-12-02,North,Furniture,172527.0,149764.0,22763.0,445,42042.0,60799.0,Online,559
2025-12-03,East,Furniture,128364.0,33625.0,94739.0,145,,22330.0,Hybrid,428
2025-12-04,North,Clothing,177677.0,,150759.0,13,28582.0,,Hybrid,733
2025-12-05,North,Grocery,19955.0,,-96871.0,164,,13875.0,Hybrid,699
2025-12-06,North,Electronics,180121.0,116881.0,63240.0,181,29479.0,28219.0,Online,562
2025-12-07,South,Clothing,149989.0,17577.0,132412.0,433,,37182.0,Hybrid,709
2025-12-08,South,Grocery,69925.0,87155.0,-17230.0,367,36113.0,43269.0,Hybrid,216
2025-12-09,East,Electronics,112216.0,113776.0,-1560.0,56,23493.0,7457.0,Offline,413
2025-12-10,North,Furniture,75269.0,101246.0,-25977.0,103,12886.0,7749.0,Hybrid,733
2025-12-11,North,Electronics,167026.0,144226.0,22800.0,437,34533.0,34064.0,Offline,380
2025-12-12,South,Grocery,46458.0,96948.0,-50490.0,57,45713.0,10821.0,Online,602
2025-12-13,North,Furniture,94037.0,23341.0,70696.0,249,13438.0,8664.0,Hybrid,232
2025-12-14,South,Grocery,157185.0,99554.0,57631.0,356,11659.0,30281.0,Hybrid,835
2025-12-15,North,Electronics,104977.0,109798.0,-4821.0,222,2774.0,32821.0,Offline,258
2025-12-16,East,Furniture,48939.0,48330.0,609.0,445,19354.0,25647.0,Online,665
2025-12-17,North,Electronics,34345.0,89759.0,-55414.0,349,32315.0,28603.0,Online,256
2025-12-18,North,Grocery,182385.0,88807.0,93578.0,333,10982.0,47458.0,Offline,403
2025-12-19,West,Grocery,115107.0,35313.0,79794.0,148,19461.0,20623.0,Online,424
2025-12-20,South,Electronics,126866.0,48900.0,77966.0,214,,45440.0,Online,770
2025-12-21,North,Furniture,74166.0,80840.0,-6674.0,390,34336.0,8704.0,Online,979
2025-12-22,North,Electronics,183933.0,88072.0,95861.0,82,,28460.0,Online,65
2025-12-23,West,Grocery,,98367.0,4039.0,13,15206.0,7565.0,Online,190
2025-12-24,West,Electronics,54298.0,51156.0,3142.0,85,6474.0,5870.0,Online,603
2025-12-25,South,Grocery,183293.0,89453.0,,338,11428.0,19909.0,Online,950
2025-12-26,West,Electronics,49942.0,27938.0,22004.0,86,21713.0,10117.0,Online,173
2025-12-27,East,Furniture,8453.0,61164.0,-52711.0,313,2450.0,68474.0,Hybrid,759
2025-12-28,West,Furniture,107811.0,62282.0,45529.0,265,19977.0,45322.0,Offline,768
2025-12-29,East,Electronics,59935.0,49801.0,10134.0,419,10911.0,21128.0,Online,628
2025-12-30,South,Electronics,127439.0,142537.0,-15098.0,111,,1440.0,Offline,561
2025-12-31,South,Furniture,179442.0,5326.0,174116.0,115,46656.0,61955.0,Online,227
2026-01-01,South,Grocery,13328.0,136731.0,-123403.0,342,18271.0,50613.0,Online,581
2026-01-02,South,Furniture,20534.0,117819.0,-97285.0,48,,12663.0,Hybrid,934
2026-01-03,South,Grocery,90280.0,6763.0,83517.0,485,35553.0,20547.0,Offline,388
2026-01-04,East,Electronics,41320.0,143900.0,,323,7545.0,1005.0,Offline,401
2026-01-05,East,Electronics,54170.0,49588.0,4582.0,284,30214.0,8038.0,Hybrid,638
2026-01-06,South,Grocery,105546.0,13221.0,92325.0,97,34886.0,,Hybrid,949
2026-01-07,West,Electronics,85201.0,144283.0,-59082.0,220,44247.0,3606.0,Offline,213
2026-01-08,North,Electronics,13640.0,15569.0,-1929.0,378,9062.0,17482.0,Online,53
2026-01-09,South,Clothing,166121.0,39860.0,,86,28259.0,34948.0,Online,624
2026-01-10,West,Furniture,141690.0,47337.0,94353.0,86,12526.0,21875.0,Offline,671
2026-01-11,North,Clothing,192125.0,146587.0,,451,41111.0,14057.0,Online,752
2026-01-12,South,Grocery,137992.0,73695.0,64297.0,37,32089.0,33400.0,Hybrid,662
2026-01-13,South,Furniture,48937.0,108749.0,-59812.0,254,43163.0,69607.0,Hybrid,139
2026-01-14,East,Grocery,148279.0,45790.0,102489.0,75,32238.0,28503.0,Hybrid,418
2026-01-15,North,Furniture,169044.0,,98464.0,275,27344.0,24765.0,Offline,625
2026-01-16,North,Furniture,146871.0,7636.0,139235.0,391,23947.0,47612.0,Offline,143
2026-01-17,West,Furniture,164988.0,79129.0,,479,25379.0,,Offline,882
2026-01-18,East,Furniture,75463.0,135964.0,-60501.0,214,12466.0,32419.0,Online,509
2026-01-19,East,Grocery,98500.0,23672.0,74828.0,67,18232.0,,Offline,650
2026-01-20,East,Furniture,42158.0,7812.0,34346.0,210,5789.0,40142.0,Offline,486
2026-01-21,North,Furniture,89607.0,2654.0,86953.0,234,,39289.0,Hybrid,992
2026-01-22,North,Clothing,124639.0,56633.0,68006.0,151,19312.0,59951.0,Online,437
2026-01-23,North,Electronics,,19143.0,57553.0,390,36301.0,12755.0,Online,816
2026-01-24,South,Electronics,66510.0,57934.0,8576.0,377,42128.0,4890.0,Hybrid,543
2026-01-25,South,Clothing,125076.0,69334.0,55742.0,93,41081.0,18175.0,Online,293
2026-01-26,East,Clothing,63692.0,105463.0,-41771.0,152,,66687.0,Offline,620
2026-01-27,East,Grocery,135841.0,127851.0,7990.0,361,23592.0,25288.0,Online,284
2026-01-28,East,Grocery,197816.0,31087.0,166729.0,42,25605.0,,Hybrid,671
2026-01-29,South,Grocery,20810.0,144690.0,-123880.0,410,14794.0,48800.0,Online,838
2026-01-30,West,Clothing,141198.0,10446.0,130752.0,161,4121.0,38367.0,Hybrid,14
2026-01-31,West,Clothing,166081.0,104127.0,61954.0,167,32942.0,69513.0,Offline,634
2026-02-01,South,Furniture,116718.0,50867.0,65851.0,455,22199.0,30022.0,Offline,727
2026-02-02,South,Grocery,95932.0,,33831.0,150,2847.0,60414.0,Hybrid,272
2026-02-03,South,Grocery,5192.0,90074.0,-84882.0,455,29986.0,2659.0,Offline,25
2026-02-04,South,Grocery,41413.0,120422.0,-79009.0,260,48150.0,58941.0,Offline,935
2026-02-05,South,Electronics,148888.0,89892.0,58996.0,312,17610.0,,Online,322
2026-02-06,South,Furniture,44082.0,122044.0,-77962.0,121,5423.0,44473.0,Offline,806
2026-02-07,East,Grocery,70048.0,41148.0,28900.0,153,16111.0,56598.0,Hybrid,681
2026-02-08,East,Grocery,128130.0,,43202.0,459,48635.0,17040.0,Offline,103
2026-02-09,East,Electronics,55940.0,53660.0,2280.0,218,19699.0,14286.0,Online,866
2026-02-10,East,Electronics,168202.0,,130752.0,233,9566.0,56916.0,Hybrid,883
2026-02-11,South,Electronics,45142.0,35757.0,9385.0,52,36547.0,18600.0,Offline,40
2026-02-12,West,Clothing,41468.0,80012.0,-38544.0,273,27254.0,3291.0,Offline,235
2026-02-13,North,Furniture,166770.0,108750.0,58020.0,253,,14123.0,Offline,832
2026-02-14,South,Clothing,146727.0,129043.0,17684.0,12,24760.0,,Hybrid,89
2026-02-15,North,Furniture,183969.0,58116.0,125853.0,134,47233.0,32276.0,Online,100
2026-02-16,West,Electronics,166147.0,146233.0,19914.0,277,49391.0,55145.0,Hybrid,144
2026-02-17,East,Grocery,145431.0,34152.0,111279.0,93,17491.0,47619.0,Hybrid,82
2026-02-18,West,Clothing,134048.0,108379.0,25669.0,25,23053.0,27714.0,Online,589
2026-02-19,South,Grocery,,22836.0,24220.0,343,24674.0,56685.0,Hybrid,571
2026-02-20,East,Clothing,56831.0,143835.0,-87004.0,473,22457.0,,Hybrid,229
2026-02-21,South,Electronics,64191.0,71444.0,-7253.0,68,1134.0,65037.0,Offline,603
2026-02-22,East,Electronics,126948.0,95109.0,31839.0,186,,20362.0,Hybrid,866
2026-02-23,North,Electronics,169344.0,145029.0,,72,13271.0,55499.0,Offline,395
2026-02-24,North,Clothing,113117.0,137451.0,-24334.0,455,18798.0,47281.0,Hybrid,513
2026-02-25,North,Furniture,19671.0,84018.0,-64347.0,58,14840.0,,Offline,781
2026-02-26,West,Clothing,32048.0,125076.0,,316,33856.0,45852.0,Offline,798
2026-02-27,South,Furniture,30963.0,133949.0,-102986.0,255,36499.0,48836.0,Offline,197
2026-02-28,West,Clothing,48954.0,85788.0,,298,6851.0,5595.0,Online,274
2026-03-01,North,Clothing,100430.0,98870.0,1560.0,295,4338.0,16402.0,Hybrid,590
2026-03-02,South,Electronics,5717.0,85308.0,,452,2473.0,66283.0,Hybrid,653
2026-03-03,North,Grocery,16676.0,59913.0,-43237.0,341,47614.0,,Hybrid,800
2026-03-04,West,Grocery,140506.0,4637.0,135869.0,24,38312.0,52322.0,Online,583
2026-03-05,West,Furniture,185882.0,,141857.0,347,10747.0,47764.0,Offline,968
2026-03-06,West,Grocery,123696.0,101508.0,22188.0,264,44940.0,25911.0,Hybrid,562
2026-03-07,North,Clothing,135830.0,84464.0,51366.0,101,32155.0,20405.0,Online,967
2026-03-08,South,Clothing,,30742.0,-20748.0,288,43539.0,59122.0,Online,372
2026-03-09,South,Electronics,9234.0,13831.0,-4597.0,215,7183.0,4447.0,Hybrid,881
2026-03-10,North,Electronics,74300.0,115768.0,-41468.0,103,11744.0,54143.0,Offline,80
2026-03-11,South,Grocery,48949.0,,-38143.0,234,29558.0,63906.0,Online,235
2026-03-12,North,Electronics,42405.0,92879.0,-50474.0,310,40051.0,11662.0,Hybrid,287
2026-03-13,South,Grocery,39872.0,90370.0,-50498.0,327,38862.0,64001.0,Offline,819
2026-03-14,East,Grocery,47215.0,128537.0,-81322.0,472,28871.0,59282.0,Online,667
2026-03-15,East,Electronics,28185.0,106824.0,-78639.0,208,4322.0,5899.0,Online,572
2026-03-16,West,Grocery,179514.0,90741.0,88773.0,280,29378.0,29582.0,Hybrid,545
2026-03-17,East,Clothing,187831.0,20830.0,,243,36657.0,68471.0,Hybrid,437
2026-03-18,East,Furniture,,57044.0,-10891.0,55,6414.0,43213.0,Offline,127
2026-03-19,East,Clothing,82535.0,75948.0,6587.0,73,18664.0,38830.0,Hybrid,733
2026-03-20,North,Furniture,138653.0,71202.0,67451.0,239,27680.0,8066.0,Hybrid,712
2026-03-21,East,Electronics,56717.0,39045.0,17672.0,439,,11712.0,Offline,417
2026-03-22,East,Grocery,7763.0,109509.0,-101746.0,449,15183.0,66365.0,Hybrid,638
2026-03-23,West,Clothing,97910.0,17198.0,80712.0,258,13580.0,31806.0,Offline,41
2026-03-24,East,Furniture,60480.0,71521.0,-11041.0,255,31453.0,13210.0,Offline,787
2026-03-25,East,Electronics,174831.0,108471.0,66360.0,437,10416.0,37972.0,Offline,469
2026-03-26,South,Electronics,123094.0,31475.0,91619.0,84,30177.0,35136.0,Hybrid,297
2026-03-27,West,Grocery,161379.0,21403.0,139976.0,166,27860.0,45297.0,Offline,597
2026-03-28,West,Furniture,16064.0,5681.0,10383.0,232,38305.0,16945.0,Hybrid,601
2026-03-29,West,Clothing,81848.0,93555.0,-11707.0,199,13953.0,43477.0,Offline,42
2026-03-30,West,Grocery,42548.0,120884.0,-78336.0,482,23203.0,14224.0,Hybrid,632
2026-03-31,West,Clothing,173017.0,95122.0,77895.0,61,9140.0,4052.0,Offline,279
2026-04-01,West,Electronics,184009.0,117260.0,66749.0,447,29763.0,28272.0,Online,459
2026-04-02,North,Clothing,11476.0,107386.0,-95910.0,97,33349.0,42150.0,Online,33
2026-04-03,East,Clothing,187828.0,138701.0,49127.0,322,39546.0,18316.0,Online,276
2026-04-04,West,Grocery,95101.0,95246.0,-145.0,348,16578.0,,Offline,665
2026-04-05,East,Clothing,,97864.0,-90482.0,75,23883.0,64332.0,Hybrid,90
